"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:42:43 GMT 2024","Thu Jun 13 11:43:00 GMT 2024","16703","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"unknown","Thu Jun 13 11:42:20 GMT 2024","Thu Jun 13 11:42:20 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Thu Jun 13 11:43:30 GMT 2024","Thu Jun 13 11:44:02 GMT 2024","32391","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"unknown","Thu Jun 13 11:42:20 GMT 2024","Thu Jun 13 11:42:20 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"unknown","Thu Jun 13 11:42:20 GMT 2024","Thu Jun 13 11:42:20 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Thu Jun 13 11:44:22 GMT 2024","Thu Jun 13 11:44:23 GMT 2024","860","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"unknown","Thu Jun 13 11:42:20 GMT 2024","Thu Jun 13 11:42:20 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Thu Jun 13 11:44:20 GMT 2024","Thu Jun 13 11:44:21 GMT 2024","1154","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Thu Jun 13 11:44:04 GMT 2024","Thu Jun 13 11:44:08 GMT 2024","3894","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Thu Jun 13 11:43:01 GMT 2024","Thu Jun 13 11:43:04 GMT 2024","3616","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Thu Jun 13 11:44:09 GMT 2024","Thu Jun 13 11:44:15 GMT 2024","5464","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
