"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:33:04 GMT 2024","Thu Jun 13 11:33:09 GMT 2024","5392","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"passed","Thu Jun 13 11:34:02 GMT 2024","Thu Jun 13 11:34:06 GMT 2024","3456","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Thu Jun 13 11:34:18 GMT 2024","Thu Jun 13 11:34:20 GMT 2024","1195","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Thu Jun 13 11:33:14 GMT 2024","Thu Jun 13 11:33:28 GMT 2024","14203","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Thu Jun 13 11:34:13 GMT 2024","Thu Jun 13 11:34:14 GMT 2024","1080","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"passed","Thu Jun 13 11:34:06 GMT 2024","Thu Jun 13 11:34:07 GMT 2024","996","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Thu Jun 13 11:33:29 GMT 2024","Thu Jun 13 11:34:01 GMT 2024","32269","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
