"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Sat Jul 06 11:36:37 GMT 2024","Sat Jul 06 11:36:38 GMT 2024","1181","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"passed","Sat Jul 06 11:36:50 GMT 2024","Sat Jul 06 11:36:54 GMT 2024","3849","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Sat Jul 06 11:36:15 GMT 2024","Sat Jul 06 11:36:20 GMT 2024","4853","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanNotRegisterNewUserTwice","testCanNotRegisterNewUserTwice",""
"passed","Sat Jul 06 11:36:21 GMT 2024","Sat Jul 06 11:36:23 GMT 2024","1990","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanRegisterNewUser","testCanRegisterNewUser",""
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Sat Jul 06 11:38:30 GMT 2024","Sat Jul 06 11:38:45 GMT 2024","14555","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Sat Jul 06 11:36:48 GMT 2024","Sat Jul 06 11:36:49 GMT 2024","1248","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
"passed","Sat Jul 06 11:36:44 GMT 2024","Sat Jul 06 11:36:46 GMT 2024","1729","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 11:36:38 GMT 2024","Sat Jul 06 11:36:41 GMT 2024","2930","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Sat Jul 06 11:36:26 GMT 2024","Sat Jul 06 11:36:33 GMT 2024","6835","Surefire suite","Surefire test","com.luma.api.CreateOrderTest","com.luma.api.CreateOrderTest","testCanPlaceOrder","testCanPlaceOrder",""
"passed","Sat Jul 06 11:36:46 GMT 2024","Sat Jul 06 11:36:48 GMT 2024","1623","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 11:38:26 GMT 2024","Sat Jul 06 11:38:30 GMT 2024","3282","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"passed","Sat Jul 06 11:36:54 GMT 2024","Sat Jul 06 11:36:55 GMT 2024","1221","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Sat Jul 06 11:38:21 GMT 2024","Sat Jul 06 11:38:26 GMT 2024","5347","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"passed","Sat Jul 06 11:36:55 GMT 2024","Sat Jul 06 11:36:57 GMT 2024","1270","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
