"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 07 09:03:52 GMT 2024","Sun Jul 07 09:03:58 GMT 2024","6749","Surefire suite","Surefire test","com.luma.api.CreateOrderTest","com.luma.api.CreateOrderTest","testCanPlaceOrder","testCanPlaceOrder",""
"passed","Sun Jul 07 09:04:17 GMT 2024","Sun Jul 07 09:04:23 GMT 2024","6068","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Sun Jul 07 09:04:01 GMT 2024","Sun Jul 07 09:04:03 GMT 2024","1525","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Sun Jul 07 09:06:01 GMT 2024","Sun Jul 07 09:06:15 GMT 2024","14732","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Sun Jul 07 09:05:51 GMT 2024","Sun Jul 07 09:05:56 GMT 2024","5407","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"unknown","Sun Jul 07 09:03:39 GMT 2024","Sun Jul 07 09:03:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Sun Jul 07 09:03:48 GMT 2024","Sun Jul 07 09:03:50 GMT 2024","1760","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanRegisterNewUser","testCanRegisterNewUser",""
"passed","Sun Jul 07 09:04:33 GMT 2024","Sun Jul 07 09:04:56 GMT 2024","23204","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Sun Jul 07 09:03:47 GMT 2024","Sun Jul 07 09:03:48 GMT 2024","741","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanNotRegisterNewUserWithoutData","testCanNotRegisterNewUserWithoutData",""
"passed","Sun Jul 07 09:05:57 GMT 2024","Sun Jul 07 09:06:00 GMT 2024","3335","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"unknown","Sun Jul 07 09:03:39 GMT 2024","Sun Jul 07 09:03:39 GMT 2024","1","Surefire suite","Surefire test","com.luma.api.MagentoApiServiceTest","com.luma.api.MagentoApiServiceTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Sun Jul 07 09:04:04 GMT 2024","Sun Jul 07 09:04:07 GMT 2024","3064","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Sun Jul 07 09:05:47 GMT 2024","Sun Jul 07 09:05:50 GMT 2024","3430","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Sun Jul 07 09:03:59 GMT 2024","Sun Jul 07 09:04:01 GMT 2024","1889","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Sun Jul 07 09:03:39 GMT 2024","Sun Jul 07 09:03:45 GMT 2024","5347","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanDeleteUser","testCanDeleteUser",""
"passed","Sun Jul 07 09:04:08 GMT 2024","Sun Jul 07 09:04:11 GMT 2024","3244","Surefire suite","Surefire test","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"unknown","Sun Jul 07 09:03:39 GMT 2024","Sun Jul 07 09:03:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Sun Jul 07 09:04:23 GMT 2024","Sun Jul 07 09:04:24 GMT 2024","1239","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
