"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 23:00:56 GMT 2024","Tue Jul 02 23:01:00 GMT 2024","3106","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"passed","Tue Jul 02 22:59:15 GMT 2024","Tue Jul 02 22:59:17 GMT 2024","2373","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Tue Jul 02 22:59:20 GMT 2024","Tue Jul 02 22:59:22 GMT 2024","1364","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Tue Jul 02 23:00:47 GMT 2024","Tue Jul 02 23:00:50 GMT 2024","3152","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"unknown","Tue Jul 02 22:59:10 GMT 2024","Tue Jul 02 22:59:10 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Tue Jul 02 22:59:36 GMT 2024","Tue Jul 02 22:59:58 GMT 2024","21949","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Tue Jul 02 22:59:23 GMT 2024","Tue Jul 02 22:59:24 GMT 2024","922","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Tue Jul 02 22:59:25 GMT 2024","Tue Jul 02 22:59:28 GMT 2024","3185","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Tue Jul 02 22:59:22 GMT 2024","Tue Jul 02 22:59:23 GMT 2024","1294","Surefire suite","Surefire test","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"unknown","Tue Jul 02 22:59:10 GMT 2024","Tue Jul 02 22:59:10 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Tue Jul 02 23:00:51 GMT 2024","Tue Jul 02 23:00:56 GMT 2024","5257","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"unknown","Tue Jul 02 22:59:10 GMT 2024","Tue Jul 02 22:59:10 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"passed","Tue Jul 02 23:00:30 GMT 2024","Tue Jul 02 23:00:46 GMT 2024","16269","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
