"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 23:01:00 GMT 2024","Tue Jul 02 23:01:05 GMT 2024","4610","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Tue Jul 02 23:01:12 GMT 2024","Tue Jul 02 23:01:18 GMT 2024","5351","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Tue Jul 02 23:01:05 GMT 2024","Tue Jul 02 23:01:07 GMT 2024","1916","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Tue Jul 02 23:00:46 GMT 2024","Tue Jul 02 23:00:51 GMT 2024","4699","Surefire suite","Surefire test","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Tue Jul 02 23:00:31 GMT 2024","Tue Jul 02 23:00:35 GMT 2024","3697","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"unknown","Tue Jul 02 23:00:30 GMT 2024","Tue Jul 02 23:00:30 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"unknown","Tue Jul 02 23:00:30 GMT 2024","Tue Jul 02 23:00:30 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Tue Jul 02 23:00:38 GMT 2024","Tue Jul 02 23:00:41 GMT 2024","2651","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"passed","Tue Jul 02 23:01:07 GMT 2024","Tue Jul 02 23:01:09 GMT 2024","1959","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"unknown","Tue Jul 02 23:00:30 GMT 2024","Tue Jul 02 23:00:30 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Tue Jul 02 23:00:41 GMT 2024","Tue Jul 02 23:00:46 GMT 2024","4835","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Tue Jul 02 23:02:47 GMT 2024","Tue Jul 02 23:03:01 GMT 2024","14107","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Tue Jul 02 23:00:35 GMT 2024","Tue Jul 02 23:00:38 GMT 2024","2977","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
